Timestamp,Filename,Origin (Easting[m],Northing[m],Height[m]),Direction (Easting,Roll(X)[deg],Pitch(Y)[deg],Yaw(Z)[deg],Omega[deg],Phi[deg],Kappa[deg]
399335652.292341,240510_002100037.jpg,486773.838,7038947.718,432.854,0.820915516,-0.756169658,2.172914768,34.725134202,178.143282501,-1.35453217,-34.76131462
399335652.769941,240510_002100516.jpg,486765.37,7038942.316,433.092,0.839704104,-1.29217906,2.091131745,32.790052403,177.784034743,-1.057387789,-32.833969402
399335653.247542,240510_002100994.jpg,486756.808,7038937.219,433.354,0.860669731,-1.13738737,2.20688402,30.490253103,177.90271057,-1.323691204,-30.536270099
399335653.725142,240510_002101473.jpg,486748.122,7038932.572,433.626,0.883579651,-1.593805668,2.017601025,27.804343663,177.651855663,-1.040281191,-27.853612795
399335654.214042,240510_002101963.jpg,486739.162,7038928.302,433.88,0.906946427,-1.664140172,2.008465402,24.778757706,177.649948054,-1.125017775,-24.830888788
399335654.713243,240510_002102463.jpg,486729.916,7038924.498,434.13,0.928022075,-1.86469885,2.105536387,21.706894617,177.491333494,-1.265078259,-21.76873789
399335655.212443,240510_002102963.jpg,486720.582,7038921.232,434.373,0.946620213,-2.064135104,1.816093815,18.640295523,177.466301436,-1.059858579,-18.696345869
399335655.721843,240510_002103474.jpg,486711.013,7038918.441,434.562,0.96465057,-1.773850623,1.293764785,15.126278874,177.952490955,-0.785784634,-15.160285286
399335656.241343,240510_002103994.jpg,486701.221,7038916.255,434.681,0.979802245,-1.732581546,1.017590481,11.356638845,178.103369963,-0.656563311,-11.382848784
399335656.760844,240510_002104515.jpg,486691.414,7038914.739,434.747,0.9907454,-1.66787512,0.777839082,7.560902921,178.246608213,-0.551973065,-7.580643026
399335657.290444,240510_002105045.jpg,486681.431,7038913.882,434.746,0.997724083,-1.745357786,0.372224654,3.421793142,178.237892196,-0.268218204,-3.431584948
399335657.820044,240510_002105576.jpg,486671.503,7038913.785,434.707,0.999370313,-1.893476211,-0.367131811,-0.94712695,178.103111302,0.333967143,0.958678677
399335658.360245,240510_002106117.jpg,486661.505,7038914.414,434.549,0.995381058,-1.485650599,-0.370057441,-5.207552522,178.489144151,0.23200253,5.21537481
399335658.900445,240510_002106659.jpg,486651.637,7038915.811,434.361,0.98691714,-2.000910259,-0.781850545,-9.077660195,177.903320383,0.454075873,9.099557659
399335659.440645,240510_002107200.jpg,486641.915,7038917.84,434.105,0.974770851,-2.19468653,-1.235390506,-12.719990969,177.589797634,0.718796854,12.758682709
399335659.980846,240510_002107741.jpg,486632.316,7038920.452,433.78,0.957575807,-1.648386776,-1.436247908,-16.598768201,178.012461321,0.902534003,16.635004795
399335660.521046,240510_002108282.jpg,486622.89,7038923.761,433.423,0.936144011,-1.79337217,-1.722607934,-20.444848392,177.720487809,0.984271105,20.491299309
399335661.061246,240510_002108824.jpg,486613.66,7038927.719,432.999,0.910376877,-2.199864971,-2.060316295,-24.301167578,177.150153036,0.968301641,24.364696102
399335661.601447,240510_002109365.jpg,486604.672,7038932.315,432.512,0.878453674,-2.114148949,-2.742547564,-28.372780822,176.839418664,1.403170797,28.461967919
399335662.141647,240510_002109906.jpg,486596.015,7038937.541,431.925,0.843258146,-2.091551466,-3.072234292,-32.342166027,176.592386698,1.470955952,32.441875899
399335662.681848,240510_002110447.jpg,486587.704,7038943.378,431.282,0.801320641,-1.767904367,-3.356091305,-36.575367185,176.583382674,1.635985489,36.675836975
399335663.211948,240510_002110979.jpg,486579.953,7038949.727,430.595,0.758534327,-1.74523889,-3.552462061,-40.504868822,176.368915851,1.561671233,40.608384719
399335663.742048,240510_002111510.jpg,486572.594,7038956.625,429.882,0.714266191,-1.676813094,-3.688714155,-44.267881011,176.228073187,1.465159541,44.370026249
399335664.261349,240510_002112030.jpg,486565.807,7038963.888,429.164,0.668085348,-1.709443091,-3.561310008,-47.956742201,176.214546608,1.110222365,48.046491142
399335664.780649,240510_002112550.jpg,486559.455,7038971.627,428.457,0.618194584,-1.815734277,-3.654806734,-51.702528689,176.011056374,0.834913722,51.789454815
399335665.299949,240510_002113071.jpg,486553.576,7038979.817,427.748,0.562785207,-1.491549685,-3.739899521,-55.649764451,176.075321161,0.874090813,55.728359274
399335665.809149,240510_002113581.jpg,486548.365,7038988.28,427.035,0.50894082,-1.873519757,-3.482305934,-59.328109359,176.054381579,0.161032214,59.390550167
399335666.31835,240510_002114091.jpg,486543.652,7038997.117,426.327,0.45646071,-1.961453993,-3.571339011,-62.770040717,175.932525817,-0.113638122,62.827102056
399335666.82755,240510_002114601.jpg,486539.446,7039006.275,425.608,0.408243845,-2.186097887,-3.519325229,-65.844994001,175.90006454,-0.55773128,65.89213519
399335667.32575,240510_002115100.jpg,486535.758,7039015.493,424.903,0.364971424,-2.072243076,-3.597679103,-68.53928504,175.899403933,-0.615242751,68.582297003
399335667.823951,240510_002115600.jpg,486532.451,7039024.932,424.19,0.326697064,-1.592325405,-4.043590714,-70.872869624,175.663755019,-0.182711475,70.922152489
399335668.322151,240510_002116099.jpg,486529.503,7039034.546,423.472,0.308588723,-2.005360413,-3.761944788,-71.976946137,175.808113265,-0.745678768,72.015482954
399335668.820351,240510_002116598.jpg,486526.666,7039044.265,422.723,0.294828204,-1.572253929,-3.796793767,-72.80559328,175.913740566,-0.38228711,72.844063432
399335669.307352,240510_002117086.jpg,486523.981,7039053.863,422.007,0.290721469,-1.120449004,-3.720872496,-73.053912941,176.119320665,0.010031786,73.090668732
399335669.794352,240510_002117574.jpg,486521.32,7039063.533,421.285,0.288933749,-0.969996873,-3.558083017,-73.164367864,176.318440162,0.09951476,73.197723365
399335670.281352,240510_002118062.jpg,486518.638,7039073.272,420.557,0.288758119,-0.55518404,-3.829003285,-73.169626294,176.179125292,0.574312126,73.20739797
399335670.758253,240510_002118540.jpg,486515.993,7039082.853,419.84,0.289790866,-0.04348848,-3.472491498,-73.114527168,176.668871457,0.964224771,73.14396527
399335671.235153,240510_002119018.jpg,486513.334,7039092.507,419.148,0.288165067,0.209213485,-3.598029235,-73.209740254,176.620007107,1.236710436,73.23975862
399335671.712053,240510_002119496.jpg,486510.653,7039102.205,418.442,0.284196678,1.098931163,-3.585076855,-73.447911821,176.880372163,2.071538496,73.470087013
399335672.188953,240510_002119973.jpg,486508.04,7039111.981,417.757,0.279545295,1.097973299,-3.401362507,-73.729683044,177.046245283,2.003901833,73.748898867
399335672.655654,240510_002120441.jpg,486505.491,7039121.613,417.081,0.275026958,1.558418628,-3.775726755,-73.99306009,176.804188561,2.535721038,74.012626164
399335673.122354,240510_002120909.jpg,486502.971,7039131.279,416.385,0.277534947,1.741985219,-3.294226355,-73.85171979,177.323864398,2.586233977,73.862223278
399335673.589054,240510_002121376.jpg,486500.433,7039141.022,415.716,0.285329584,1.23671275,-3.848309076,-73.374928014,176.670217184,2.282612793,73.399904237
399335674.055755,240510_002121844.jpg,486497.726,7039150.725,415.009,0.303989133,1.931298439,-3.422856156,-72.261417379,177.331871325,2.878874668,72.270956945
399335674.522455,240510_002122311.jpg,486494.798,7039160.431,414.32,0.329883038,2.330190712,-3.713683635,-70.6868335,177.269564316,3.423400624,70.693117104
399335674.978955,240510_002122769.jpg,486491.683,7039169.874,413.619,0.355304953,2.309467552,-3.647839252,-69.133470343,177.417555329,3.453409165,69.137999008
399335675.435455,240510_002123226.jpg,486488.284,7039179.267,412.922,0.384725058,2.547517214,-3.940746011,-67.305571932,177.350769477,3.866359103,67.307593516
399335675.891956,240510_002123684.jpg,486484.556,7039188.553,412.234,0.415799415,2.940834104,-3.483357663,-65.369599273,178.063234479,4.120701883,65.35007911
399335676.348456,240510_002124141.jpg,486480.521,7039197.765,411.535,0.445692111,2.863155259,-3.487077412,-63.466124632,178.163251763,4.115002068,63.445175629
399335676.804956,240510_002124599.jpg,486476.176,7039206.878,410.841,0.477449298,2.533323292,-3.6167874,-61.404372091,178.040509948,3.951037729,61.39218231
399335677.261457,240510_002125056.jpg,486471.46,7039215.839,410.136,0.511808322,2.698216271,-3.434985489,-59.138253145,178.439406597,4.07378477,59.113048071
399335677.707757,240510_002125503.jpg,486466.512,7039224.462,409.448,0.541194136,2.539663585,-3.509743605,-57.148503317,178.432961405,4.032961065,57.126055122
399335678.154057,240510_002125950.jpg,486461.231,7039232.923,408.774,0.568648208,2.970119325,-3.476884101,-55.252427657,178.840609625,4.417310235,55.207194622
399335678.600357,240510_002126397.jpg,486455.685,7039241.237,408.129,0.59962424,2.549469227,-3.127806281,-53.072889395,179.035311458,3.91283222,53.036399668
399335679.046658,240510_002126845.jpg,486449.804,7039249.327,407.528,0.630280407,2.654886062,-2.470509156,-50.864159699,179.763424071,3.614370856,50.814518871
399335679.492958,240510_002127292.jpg,486443.604,7039257.201,407.048,0.656354541,2.808892838,-2.131307735,-48.919740021,-179.756702042,3.51360935,48.860161111
399335679.939258,240510_002127739.jpg,486437.16,7039264.862,406.625,0.683789815,2.663816279,-1.64039147,-46.812356193,-179.369539439,3.061056619,46.757486054
399335680.385559,240510_002128186.jpg,486430.435,7039272.253,406.293,0.708932965,2.926295518,-1.319433945,-44.809605319,-178.85044069,2.994441026,44.745968963
399335680.831859,240510_002128633.jpg,486423.494,7039279.382,406.037,0.734501867,2.893508173,-0.692589847,-42.701283666,-178.340911263,2.467888983,42.648143606
399335681.278159,240510_002129081.jpg,486416.327,7039286.232,405.851,0.761884124,2.589498555,-0.52377887,-40.335034133,-178.363324268,2.072363025,40.293669032
399335681.724459,240510_002129528.jpg,486408.937,7039292.71,405.736,0.789522272,2.573527053,0.380225864,-37.822923986,-177.733497123,1.275945736,37.806278291
399335682.18086,240510_002129985.jpg,486401.137,7039298.946,405.707,0.814437932,2.917891858,0.505655008,-35.427325766,-177.328985664,1.27761085,35.410473538
399335682.63726,240510_002130442.jpg,486393.191,7039304.8,405.721,0.835900483,2.890823553,1.510518318,-33.218943089,-176.754942057,0.320282341,33.248019553
399335683.09366,240510_002130900.jpg,486385.095,7039310.312,405.884,0.852542898,2.918477474,1.33397604,-31.441417499,-176.81492539,0.384241241,31.464755313
399335683.561561,240510_002131368.jpg,486376.749,7039315.617,406.085,0.866447069,2.994727767,1.780124023,-29.856838861,-176.517571191,-0.051823478,29.904978758
399335684.040761,240510_002131849.jpg,486368.187,7039320.742,406.378,0.878268847,3.023367973,2.220496654,-28.43701972,-176.285087614,-0.510458546,28.512200686
399335684.519961,240510_002132329.jpg,486359.636,7039325.581,406.64,0.888236944,3.194089158,2.499347667,-27.189550148,-176.01785827,-0.760172068,27.285686528
399335685.010961,240510_002132821.jpg,486350.959,7039330.292,407.031,0.894924096,2.75180042,3.059046586,-26.282543185,-176.178128346,-1.51977294,26.40675697
399335685.512462,240510_002133323.jpg,486342.18,7039334.866,407.522,0.899570201,2.82552284,3.125021233,-25.666238615,-176.099622715,-1.587958107,25.797413217
399335686.028062,240510_002133840.jpg,486333.329,7039339.376,407.956,0.902656561,2.743805239,2.339306688,-25.333390141,-176.519566087,-0.937632172,25.417934071
399335686.580163,240510_002134393.jpg,486324.34,7039343.941,408.41,0.904771483,1.795286181,2.672509607,-25.017098319,-177.242397896,-1.660220323,25.098979096
399335687.170163,240510_002134984.jpg,486315.319,7039348.409,408.894,0.906973082,1.900820057,2.615584988,-24.722357063,-177.179027392,-1.578519278,24.804660679
399335687.825863,240510_002135641.jpg,486306.195,7039352.876,409.384,0.909266042,1.87276856,2.466358217,-24.420426961,-177.274707206,-1.469385277,24.495735771
399335688.590264,240510_002136407.jpg,486296.846,7039357.381,409.858,0.917790874,1.524178929,2.262034861,-23.228708525,-177.706656941,-1.476090274,23.288391578
399335689.531464,240510_002137350.jpg,486287.074,7039361.538,410.332,0.959204968,0.198841945,2.5511147,-16.135475537,-179.098783808,-2.394228082,16.158810442
399335690.713565,240510_002138535.jpg,486276.965,7039363.734,410.862,0.996386733,-1.121748377,3.981183106,2.197345449,178.725615958,-3.9319426,-2.279888754
399335692.108866,240510_002139933.jpg,486267.216,7039361.572,411.567,0.816905667,0.134382897,4.371716267,34.948031783,177.606434713,-3.657239119,-35.019144254
399335693.391467,240510_002141218.jpg,486260.864,7039355.098,411.956,0.452505608,0.500603826,1.776297318,63.067828226,178.645731942,-1.251090332,-63.074804196
399335694.492768,240510_002142321.jpg,486257.251,7039346.638,412.071,0.281919822,0.85927972,1.103872074,73.614155333,179.185637766,-1.136356206,-73.613938085
399335695.470868,240510_002143301.jpg,486254.597,7039337.533,412.057,0.224667948,1.416769518,0.31597091,77.010242879,-179.987818024,-1.452074114,-77.00619766
399335696.357669,240510_002144190.jpg,486252.371,7039328.2,411.95,0.18461307,1.488401388,0.164708144,79.35632695,-179.885472768,-1.493752014,-79.352714013
399335697.175669,240510_002145009.jpg,486250.43,7039318.735,411.806,0.173628126,1.853506834,-0.053266117,79.996417816,-179.624253666,-1.816475113,-79.991350083
399335697.94707,240510_002145782.jpg,486248.495,7039309.177,411.674,0.171644428,1.687532791,0.253943373,80.111771399,-179.958777915,-1.706501717,-80.107437763
399335698.67877,240510_002146516.jpg,486246.505,7039299.568,411.549,0.182740637,0.829788767,-0.047482124,79.465559989,-179.80029783,-0.808003485,-79.464513476
399335699.38617,240510_002147224.jpg,486244.294,7039289.907,411.424,0.206890653,-0.436553986,0.420441676,78.053787635,179.500151483,0.338696191,-78.053897615
399335700.070871,240510_002147910.jpg,486241.833,7039280.313,411.39,0.244879128,-1.122581553,1.069464947,75.815998966,178.690616271,0.824803871,-75.81699252
399335700.744671,240510_002148586.jpg,486238.915,7039270.802,411.472,0.30210892,-2.020360057,1.576787708,72.400292728,177.889347224,1.44742741,-72.401321981
399335701.418472,240510_002149261.jpg,486235.319,7039261.444,411.676,0.385029647,-2.830161384,2.723955309,67.316179655,176.400338127,1.560072288,-67.334234296
399335702.092272,240510_002149936.jpg,486230.951,7039252.435,412.017,0.463934106,-2.427770419,2.932036319,62.3053401,176.280747997,0.787154395,-62.341703761
399335702.766073,240510_002150611.jpg,486225.94,7039243.915,412.426,0.529333617,-1.366976915,3.121109344,57.969684309,176.633333436,-0.495541012,-58.021301717
399335703.462773,240510_002151309.jpg,486220.298,7039235.668,412.874,0.582345352,0.182509036,3.088476334,54.305355675,177.601093221,-1.949241413,-54.341129178
399335704.181674,240510_002152029.jpg,486214.077,7039227.837,413.332,0.617512871,-0.621048648,2.952311274,51.784349092,177.299435693,-1.3374137,-51.831730474
399335704.938274,240510_002152787.jpg,486207.587,7039220.066,413.736,0.621015526,-0.285490686,2.629202334,51.540505638,177.766606286,-1.411091221,-51.574445784
399335705.716374,240510_002153567.jpg,486201.176,7039212.322,414.065,0.618799847,0.978390659,1.485775549,51.735074525,179.441630075,-1.688329523,-51.730584228
399335706.530275,240510_002154383.jpg,486194.694,7039204.478,414.279,0.615804575,1.151745305,0.763432418,51.964578772,-179.889850098,-1.377887189,-51.955578983
399335707.368376,240510_002155222.jpg,486188.326,7039196.621,414.49,0.610572864,2.606714153,1.270654911,52.337446301,-179.410194492,-2.839057041,-52.293927682
399335708.271276,240510_002156127.jpg,486181.893,7039188.591,414.66,0.604243507,3.331070678,0.710179501,52.801820182,-178.548685388,-3.081576065,-52.742156997
399335709.294977,240510_002157153.jpg,486175.472,7039180.386,414.775,0.565366472,2.925080538,0.648030371,55.551289878,-178.87719911,-2.778018513,-55.507543251
399335710.682478,240510_002158543.jpg,486169.15,7039171.006,414.866,0.51259141,4.015973098,0.222587738,59.147068572,-178.12815084,-3.560524,-59.081121149
399335713.80388,240510_002201671.jpg,486161.139,7039159.445,415.011,0.890285147,4.931877971,3.11243187,26.872019148,-176.993508006,-4.995099267,-26.606814198
399335716.369981,240510_002204242.jpg,486153.415,7039161.683,415.474,0.266925649,-0.498216444,2.192829357,-74.499488411,-178.020381941,-1.066494486,74.50835034
399335718.066582,240510_002205942.jpg,486155.742,7039169.353,415.356,-0.697673308,1.226737546,-0.623032304,-134.270157227,178.699881355,0.442299257,134.268526068
399335719.367483,240510_002207245.jpg,486162.845,7039175.471,415.174,-0.741477419,0.160320947,-0.018653415,-137.887188423,179.870103116,0.092381913,137.887246222
399335720.472684,240510_002208353.jpg,486170.081,7039181.838,415.016,-0.707151792,-0.753261699,-0.082924113,-135.030642431,-179.524386294,-0.591958132,135.033624744
399335721.471484,240510_002209353.jpg,486177.017,7039188.783,414.849,-0.657453584,-1.337407877,-0.167145032,-131.129666565,-179.244902579,-1.117936145,131.138964772
